age_id,age_bracket,person_id
2,Adults,140
3,Teen,140
2,Adults,141
3,Teen,141
5,Elders (65+),141
2,Adults,142
1,Preteen,143
2,Adults,143
3,Teen,143
4,Children (6 to 10),143
2,Adults,144
3,Teen,144
1,Preteen,145
2,Adults,145
3,Teen,145
4,Children (6 to 10),145
2,Adults,146
3,Teen,146
5,Elders (65+),146
2,Adults,147
5,Elders (65+),147
1,Preteen,148
2,Adults,148
3,Teen,148
5,Elders (65+),148
1,Preteen,149
2,Adults,149
3,Teen,149
2,Adults,150
5,Elders (65+),150
2,Adults,151
1,Preteen,152
2,Adults,152
3,Teen,152
2,Adults,153
3,Teen,153
2,Adults,154
0,Toddler,155
1,Preteen,155
2,Adults,155
3,Teen,155
4,Children (6 to 10),155
1,Preteen,156
2,Adults,156
3,Teen,156
5,Elders (65+),156
0,Toddler,157
1,Preteen,157
2,Adults,157
3,Teen,157
4,Children (6 to 10),157
5,Elders (65+),157
0,Toddler,158
1,Preteen,158
2,Adults,158
3,Teen,158
4,Children (6 to 10),158
5,Elders (65+),158
2,Adults,159
3,Teen,159
0,Toddler,160
1,Preteen,160
2,Adults,160
3,Teen,160
4,Children (6 to 10),160
2,Adults,161
3,Teen,161
5,Elders (65+),161
1,Preteen,162
2,Adults,162
3,Teen,162
4,Children (6 to 10),162
5,Elders (65+),162
0,Toddler,163
1,Preteen,163
2,Adults,163
3,Teen,163
4,Children (6 to 10),163
5,Elders (65+),163
1,Preteen,164
2,Adults,164
3,Teen,164
4,Children (6 to 10),164
5,Elders (65+),164
2,Adults,165
3,Teen,165
5,Elders (65+),165
1,Preteen,166
2,Adults,166
3,Teen,166
4,Children (6 to 10),166
5,Elders (65+),166
1,Preteen,167
2,Adults,167
3,Teen,167
4,Children (6 to 10),167
5,Elders (65+),167
1,Preteen,168
2,Adults,168
3,Teen,168
2,Adults,169
1,Preteen,170
2,Adults,170
3,Teen,170
4,Children (6 to 10),170
2,Adults,171
3,Teen,171
5,Elders (65+),171
2,Adults,172
2,Adults,173
3,Teen,173
2,Adults,174
1,Preteen,175
2,Adults,175
3,Teen,175
4,Children (6 to 10),175
2,Adults,176
2,Adults,177
3,Teen,177
5,Elders (65+),177
1,Preteen,178
2,Adults,178
3,Teen,178
4,Children (6 to 10),178
5,Elders (65+),178
2,Adults,179
1,Preteen,180
2,Adults,180
3,Teen,180
5,Elders (65+),180
2,Adults,181
3,Teen,181
1,Preteen,182
2,Adults,182
3,Teen,182
4,Children (6 to 10),182
5,Elders (65+),182
2,Adults,183
5,Elders (65+),183
0,Toddler,184
1,Preteen,184
2,Adults,184
3,Teen,184
4,Children (6 to 10),184
5,Elders (65+),184
1,Preteen,185
2,Adults,185
3,Teen,185
4,Children (6 to 10),185
2,Adults,186
3,Teen,186
5,Elders (65+),186
2,Adults,187
2,Adults,188
3,Teen,188
1,Preteen,189
2,Adults,189
3,Teen,189
2,Adults,190
2,Adults,191
3,Teen,191
5,Elders (65+),191
0,Toddler,192
1,Preteen,192
2,Adults,192
3,Teen,192
4,Children (6 to 10),192
5,Elders (65+),192
2,Adults,193
5,Elders (65+),193
1,Preteen,194
2,Adults,194
3,Teen,194
4,Children (6 to 10),194
5,Elders (65+),194
1,Preteen,195
2,Adults,195
3,Teen,195
4,Children (6 to 10),195
1,Preteen,196
2,Adults,196
3,Teen,196
5,Elders (65+),196
1,Preteen,197
2,Adults,197
3,Teen,197
1,Preteen,198
2,Adults,198
3,Teen,198
4,Children (6 to 10),198
2,Adults,199
3,Teen,199
1,Preteen,200
2,Adults,200
3,Teen,200
4,Children (6 to 10),200
2,Adults,201
1,Preteen,202
2,Adults,202
3,Teen,202
5,Elders (65+),202
1,Preteen,203
2,Adults,203
3,Teen,203
4,Children (6 to 10),203
2,Adults,204
1,Preteen,205
2,Adults,205
3,Teen,205
1,Preteen,206
2,Adults,206
3,Teen,206
5,Elders (65+),206
0,Toddler,207
1,Preteen,207
2,Adults,207
3,Teen,207
4,Children (6 to 10),207
5,Elders (65+),207
2,Adults,208
5,Elders (65+),208
2,Adults,209
3,Teen,209
5,Elders (65+),209
1,Preteen,210
2,Adults,210
3,Teen,210
4,Children (6 to 10),210
5,Elders (65+),210
2,Adults,211
5,Elders (65+),211
2,Adults,212
3,Teen,212
5,Elders (65+),212
2,Adults,213
3,Teen,213
5,Elders (65+),213
2,Adults,214
1,Preteen,215
2,Adults,215
3,Teen,215
5,Elders (65+),215
2,Adults,216
5,Elders (65+),216
1,Preteen,217
2,Adults,217
3,Teen,217
4,Children (6 to 10),217
5,Elders (65+),217
1,Preteen,218
3,Teen,218
4,Children (6 to 10),218
1,Preteen,219
2,Adults,219
3,Teen,219
4,Children (6 to 10),219
2,Adults,220
2,Adults,221
2,Adults,222
5,Elders (65+),222
1,Preteen,223
2,Adults,223
3,Teen,223
0,Toddler,224
1,Preteen,224
2,Adults,224
3,Teen,224
4,Children (6 to 10),224
5,Elders (65+),224
2,Adults,225
0,Toddler,226
1,Preteen,226
2,Adults,226
3,Teen,226
4,Children (6 to 10),226
5,Elders (65+),226
0,Toddler,227
1,Preteen,227
2,Adults,227
3,Teen,227
4,Children (6 to 10),227
5,Elders (65+),227
2,Adults,228
3,Teen,228
5,Elders (65+),228
1,Preteen,229
2,Adults,229
3,Teen,229
2,Adults,230
5,Elders (65+),230
2,Adults,231
3,Teen,231
5,Elders (65+),231
2,Adults,232
5,Elders (65+),232
0,Toddler,233
1,Preteen,233
2,Adults,233
3,Teen,233
4,Children (6 to 10),233
5,Elders (65+),233
2,Adults,234
3,Teen,234
5,Elders (65+),234
2,Adults,235
5,Elders (65+),235
2,Adults,236
3,Teen,236
5,Elders (65+),236
1,Preteen,237
2,Adults,237
3,Teen,237
4,Children (6 to 10),237
5,Elders (65+),237
2,Adults,238
3,Teen,238
5,Elders (65+),238
1,Preteen,239
2,Adults,239
3,Teen,239
5,Elders (65+),239
1,Preteen,240
2,Adults,240
3,Teen,240
2,Adults,241
0,Toddler,242
1,Preteen,242
2,Adults,242
3,Teen,242
4,Children (6 to 10),242
5,Elders (65+),242
2,Adults,243
5,Elders (65+),243
1,Preteen,244
2,Adults,244
3,Teen,244
1,Preteen,245
2,Adults,245
3,Teen,245
4,Children (6 to 10),245
1,Preteen,246
2,Adults,246
3,Teen,246
4,Children (6 to 10),246
5,Elders (65+),246
1,Preteen,247
2,Adults,247
3,Teen,247
4,Children (6 to 10),247
0,Toddler,248
1,Preteen,248
2,Adults,248
3,Teen,248
4,Children (6 to 10),248
2,Adults,249
3,Teen,249
5,Elders (65+),249
2,Adults,250
3,Teen,250
0,Toddler,251
4,Children (6 to 10),251
2,Adults,252
5,Elders (65+),252
2,Adults,253
5,Elders (65+),253
2,Adults,254
5,Elders (65+),254
0,Toddler,255
1,Preteen,255
3,Teen,255
4,Children (6 to 10),255
2,Adults,256
5,Elders (65+),256
1,Preteen,257
2,Adults,257
3,Teen,257
5,Elders (65+),257
1,Preteen,258
2,Adults,258
3,Teen,258
5,Elders (65+),258
1,Preteen,259
2,Adults,259
3,Teen,259
4,Children (6 to 10),259
5,Elders (65+),259
1,Preteen,260
2,Adults,260
3,Teen,260
4,Children (6 to 10),260
2,Adults,261
5,Elders (65+),261
1,Preteen,262
2,Adults,262
3,Teen,262
5,Elders (65+),262
2,Adults,263
5,Elders (65+),263
0,Toddler,264
1,Preteen,264
2,Adults,264
3,Teen,264
4,Children (6 to 10),264
1,Preteen,265
2,Adults,265
3,Teen,265
4,Children (6 to 10),265
1,Preteen,266
2,Adults,266
3,Teen,266
5,Elders (65+),266
1,Preteen,267
2,Adults,267
3,Teen,267
5,Elders (65+),267
0,Toddler,268
1,Preteen,268
2,Adults,268
3,Teen,268
4,Children (6 to 10),268
5,Elders (65+),268
1,Preteen,269
2,Adults,269
3,Teen,269
4,Children (6 to 10),269
5,Elders (65+),269
1,Preteen,270
2,Adults,270
3,Teen,270
5,Elders (65+),270
2,Adults,271
3,Teen,271
5,Elders (65+),271
1,Preteen,272
2,Adults,272
3,Teen,272
5,Elders (65+),272
2,Adults,273
5,Elders (65+),273
0,Toddler,274
1,Preteen,274
2,Adults,274
3,Teen,274
4,Children (6 to 10),274
2,Adults,275
3,Teen,275
5,Elders (65+),275
1,Preteen,276
2,Adults,276
3,Teen,276
5,Elders (65+),276
1,Preteen,277
2,Adults,277
3,Teen,277
1,Preteen,278
2,Adults,278
3,Teen,278
2,Adults,279
3,Teen,279
5,Elders (65+),279
2,Adults,280
2,Adults,281
2,Adults,282
3,Teen,282
5,Elders (65+),282
2,Adults,283
3,Teen,283
2,Adults,284
2,Adults,285
3,Teen,285
5,Elders (65+),285
2,Adults,286
2,Adults,287
5,Elders (65+),287
2,Adults,288
3,Teen,288
5,Elders (65+),288
2,Adults,289
3,Teen,289
5,Elders (65+),289
2,Adults,290
3,Teen,290
5,Elders (65+),290
1,Preteen,291
2,Adults,291
3,Teen,291
2,Adults,292
4,Children (6 to 10),292
1,Preteen,293
2,Adults,293
3,Teen,293
4,Children (6 to 10),293
2,Adults,294
2,Adults,295
5,Elders (65+),295
1,Preteen,296
2,Adults,296
3,Teen,296
2,Adults,297
5,Elders (65+),297
2,Adults,298
0,Toddler,299
1,Preteen,299
2,Adults,299
3,Teen,299
4,Children (6 to 10),299
2,Adults,300
1,Preteen,301
2,Adults,301
3,Teen,301
2,Adults,302
3,Teen,302
5,Elders (65+),302
1,Preteen,303
2,Adults,303
3,Teen,303
4,Children (6 to 10),303
5,Elders (65+),303
2,Adults,304
3,Teen,304
5,Elders (65+),304
0,Toddler,306
1,Preteen,306
2,Adults,306
3,Teen,306
4,Children (6 to 10),306
5,Elders (65+),306
2,Adults,307
3,Teen,307
1,Preteen,308
2,Adults,308
3,Teen,308
4,Children (6 to 10),308
5,Elders (65+),308
1,Preteen,309
2,Adults,309
3,Teen,309
5,Elders (65+),309
2,Adults,310
3,Teen,310
5,Elders (65+),310
2,Adults,311
3,Teen,311
2,Adults,312
3,Teen,312
5,Elders (65+),312
1,Preteen,313
2,Adults,313
3,Teen,313
4,Children (6 to 10),313
5,Elders (65+),313
2,Adults,314
5,Elders (65+),314
2,Adults,315
3,Teen,315
2,Adults,316
2,Adults,317
2,Adults,318
3,Teen,318
1,Preteen,319
2,Adults,319
3,Teen,319
4,Children (6 to 10),319
5,Elders (65+),319
2,Adults,320
0,Toddler,321
1,Preteen,321
2,Adults,321
3,Teen,321
4,Children (6 to 10),321
5,Elders (65+),321
1,Preteen,323
2,Adults,323
3,Teen,323
4,Children (6 to 10),323
2,Adults,324
3,Teen,324
5,Elders (65+),324
2,Adults,325
2,Adults,327
3,Teen,327
1,Preteen,328
2,Adults,328
3,Teen,328
1,Preteen,329
2,Adults,329
3,Teen,329
4,Children (6 to 10),329
5,Elders (65+),329
2,Adults,330
2,Adults,331
4,Children (6 to 10),331
2,Adults,332
1,Preteen,333
2,Adults,333
3,Teen,333
4,Children (6 to 10),333
2,Adults,334
5,Elders (65+),334
2,Adults,335
1,Preteen,336
2,Adults,336
3,Teen,336
5,Elders (65+),336
2,Adults,337
3,Teen,337
2,Adults,338
3,Teen,338
0,Toddler,339
2,Adults,339
4,Children (6 to 10),339
2,Adults,340
3,Teen,340
1,Preteen,342
2,Adults,342
3,Teen,342
4,Children (6 to 10),342
5,Elders (65+),342
2,Adults,343
3,Teen,343
1,Preteen,344
2,Adults,344
3,Teen,344
2,Adults,345
3,Teen,345
2,Adults,346
5,Elders (65+),346
2,Adults,347
1,Preteen,348
2,Adults,348
3,Teen,348
4,Children (6 to 10),348
5,Elders (65+),348
2,Adults,349
2,Adults,350
5,Elders (65+),350
1,Preteen,351
2,Adults,351
3,Teen,351
2,Adults,352
3,Teen,352
1,Preteen,353
2,Adults,353
3,Teen,353
5,Elders (65+),353
2,Adults,354
5,Elders (65+),354
0,Toddler,355
1,Preteen,355
3,Teen,355
4,Children (6 to 10),355
1,Preteen,356
2,Adults,356
3,Teen,356
4,Children (6 to 10),356
5,Elders (65+),356
2,Adults,357
2,Adults,358
3,Teen,358
5,Elders (65+),358
2,Adults,359
5,Elders (65+),359
2,Adults,360
3,Teen,360
5,Elders (65+),360
2,Adults,361
2,Adults,362
3,Teen,362
2,Adults,363
2,Adults,364
1,Preteen,365
2,Adults,365
3,Teen,365
2,Adults,366
3,Teen,366
1,Preteen,367
2,Adults,367
3,Teen,367
2,Adults,368
5,Elders (65+),368
2,Adults,369
3,Teen,369
5,Elders (65+),369
2,Adults,370
3,Teen,370
2,Adults,371
3,Teen,371
5,Elders (65+),371
1,Preteen,372
2,Adults,372
3,Teen,372
5,Elders (65+),372
0,Toddler,373
2,Adults,373
5,Elders (65+),373
2,Adults,374
3,Teen,374
5,Elders (65+),374
2,Adults,375
3,Teen,375
5,Elders (65+),375
2,Adults,376
3,Teen,376
5,Elders (65+),376
2,Adults,377
3,Teen,377
1,Preteen,378
2,Adults,378
3,Teen,378
4,Children (6 to 10),378
1,Preteen,379
2,Adults,379
3,Teen,379
4,Children (6 to 10),379
1,Preteen,380
2,Adults,380
3,Teen,380
4,Children (6 to 10),380
5,Elders (65+),380
2,Adults,381
5,Elders (65+),381
2,Adults,382
2,Adults,383
5,Elders (65+),383
1,Preteen,384
2,Adults,384
3,Teen,384
5,Elders (65+),384
2,Adults,385
2,Adults,386
5,Elders (65+),386
2,Adults,387
2,Adults,388
3,Teen,388
0,Toddler,389
1,Preteen,389
2,Adults,389
3,Teen,389
4,Children (6 to 10),389
2,Adults,390
5,Elders (65+),390
2,Adults,391
3,Teen,391
2,Adults,392
5,Elders (65+),392
1,Preteen,393
2,Adults,393
3,Teen,393
5,Elders (65+),393
2,Adults,394
3,Teen,394
1,Preteen,395
2,Adults,395
3,Teen,395
2,Adults,396
3,Teen,396
2,Adults,397
5,Elders (65+),397
2,Adults,398
2,Adults,399
5,Elders (65+),399
2,Adults,400
5,Elders (65+),400
2,Adults,401
5,Elders (65+),401
2,Adults,402
3,Teen,402
5,Elders (65+),402
2,Adults,403
3,Teen,403
5,Elders (65+),403
2,Adults,404
5,Elders (65+),404
1,Preteen,405
2,Adults,405
3,Teen,405
1,Preteen,406
2,Adults,406
3,Teen,406
4,Children (6 to 10),406
5,Elders (65+),406
2,Adults,407
3,Teen,407
5,Elders (65+),407
2,Adults,408
2,Adults,409
1,Preteen,410
3,Teen,410
4,Children (6 to 10),410
2,Adults,411
2,Adults,412
5,Elders (65+),412
2,Adults,413
3,Teen,413
5,Elders (65+),413
1,Preteen,414
2,Adults,414
3,Teen,414
4,Children (6 to 10),414
5,Elders (65+),414
2,Adults,415
1,Preteen,417
2,Adults,417
3,Teen,417
5,Elders (65+),417
0,Toddler,418
1,Preteen,418
2,Adults,418
3,Teen,418
4,Children (6 to 10),418
5,Elders (65+),418
2,Adults,419
3,Teen,419
2,Adults,420
3,Teen,420
5,Elders (65+),420
2,Adults,421
2,Adults,422
3,Teen,422
5,Elders (65+),422
2,Adults,423
2,Adults,424
3,Teen,424
5,Elders (65+),424
1,Preteen,425
2,Adults,425
3,Teen,425
5,Elders (65+),425
2,Adults,426
5,Elders (65+),426
1,Preteen,427
2,Adults,427
3,Teen,427
5,Elders (65+),427
2,Adults,428
3,Teen,428
2,Adults,429
2,Adults,430
5,Elders (65+),430
1,Preteen,431
2,Adults,431
3,Teen,431
5,Elders (65+),431
0,Toddler,432
1,Preteen,432
2,Adults,432
3,Teen,432
4,Children (6 to 10),432
0,Toddler,433
1,Preteen,433
2,Adults,433
3,Teen,433
4,Children (6 to 10),433
5,Elders (65+),433
2,Adults,434
2,Adults,435
3,Teen,435
5,Elders (65+),435
2,Adults,436
5,Elders (65+),436
2,Adults,437
5,Elders (65+),437
2,Adults,438
3,Teen,438
2,Adults,441
5,Elders (65+),441
2,Adults,442
3,Teen,442
5,Elders (65+),442
1,Preteen,443
2,Adults,443
3,Teen,443
4,Children (6 to 10),443
2,Adults,444
3,Teen,444
5,Elders (65+),444
2,Adults,445
3,Teen,445
5,Elders (65+),445
2,Adults,446
3,Teen,446
5,Elders (65+),446
2,Adults,447
3,Teen,447
5,Elders (65+),447
1,Preteen,448
2,Adults,448
3,Teen,448
0,Toddler,449
1,Preteen,449
3,Teen,449
4,Children (6 to 10),449
0,Toddler,450
1,Preteen,450
2,Adults,450
3,Teen,450
4,Children (6 to 10),450
1,Preteen,451
2,Adults,451
3,Teen,451
4,Children (6 to 10),451
5,Elders (65+),451
0,Toddler,453
1,Preteen,453
4,Children (6 to 10),453
1,Preteen,454
2,Adults,454
3,Teen,454
5,Elders (65+),454
1,Preteen,455
2,Adults,455
3,Teen,455
2,Adults,456
1,Preteen,457
2,Adults,457
3,Teen,457
1,Preteen,458
2,Adults,458
3,Teen,458
4,Children (6 to 10),458
5,Elders (65+),458
2,Adults,459
5,Elders (65+),459
1,Preteen,461
2,Adults,461
3,Teen,461
2,Adults,462
3,Teen,462
2,Adults,463
5,Elders (65+),463
2,Adults,464
5,Elders (65+),464
2,Adults,465
3,Teen,465
5,Elders (65+),465
2,Adults,466
5,Elders (65+),466
1,Preteen,467
2,Adults,467
3,Teen,467
2,Adults,468
3,Teen,468
2,Adults,469
0,Toddler,470
1,Preteen,470
2,Adults,470
3,Teen,470
4,Children (6 to 10),470
5,Elders (65+),470
2,Adults,471
3,Teen,471
5,Elders (65+),471
0,Toddler,472
1,Preteen,472
2,Adults,472
3,Teen,472
2,Adults,473
3,Teen,473
5,Elders (65+),473
1,Preteen,474
2,Adults,474
3,Teen,474
4,Children (6 to 10),474
5,Elders (65+),474
2,Adults,475
3,Teen,475
5,Elders (65+),475
0,Toddler,476
1,Preteen,476
3,Teen,476
4,Children (6 to 10),476
2,Adults,477
2,Adults,478
3,Teen,478
4,Children (6 to 10),478
5,Elders (65+),478
2,Adults,479
3,Teen,479
5,Elders (65+),479
2,Adults,480
5,Elders (65+),480
2,Adults,481
5,Elders (65+),481
2,Adults,482
5,Elders (65+),482
2,Adults,483
2,Adults,484
1,Preteen,485
2,Adults,485
3,Teen,485
5,Elders (65+),485
2,Adults,486
3,Teen,486
5,Elders (65+),486
1,Preteen,487
2,Adults,487
3,Teen,487
4,Children (6 to 10),487
5,Elders (65+),487
1,Preteen,488
2,Adults,488
3,Teen,488
4,Children (6 to 10),488
2,Adults,489
3,Teen,489
0,Toddler,490
1,Preteen,490
2,Adults,490
3,Teen,490
4,Children (6 to 10),490
2,Adults,491
3,Teen,491
5,Elders (65+),491
2,Adults,492
3,Teen,492
1,Preteen,493
2,Adults,493
3,Teen,493
5,Elders (65+),493
1,Preteen,494
2,Adults,494
3,Teen,494
5,Elders (65+),494
2,Adults,495
5,Elders (65+),495
2,Adults,496
3,Teen,496
2,Adults,497
5,Elders (65+),497
2,Adults,498
2,Adults,499
5,Elders (65+),499
1,Preteen,500
2,Adults,500
3,Teen,500
4,Children (6 to 10),500
5,Elders (65+),500
2,Adults,501
3,Teen,501
5,Elders (65+),501
2,Adults,502
3,Teen,502
2,Adults,503
2,Adults,504
5,Elders (65+),504
1,Preteen,505
2,Adults,505
3,Teen,505
5,Elders (65+),505
2,Adults,506
1,Preteen,507
2,Adults,507
3,Teen,507
5,Elders (65+),507
1,Preteen,508
2,Adults,508
3,Teen,508
5,Elders (65+),508
2,Adults,509
5,Elders (65+),509
2,Adults,510
4,Children (6 to 10),510
5,Elders (65+),510
2,Adults,511
5,Elders (65+),511
2,Adults,513
3,Teen,513
2,Adults,514
3,Teen,514
2,Adults,515
3,Teen,515
5,Elders (65+),515
2,Adults,516
5,Elders (65+),516
2,Adults,517
3,Teen,517
5,Elders (65+),517
2,Adults,518
2,Adults,519
3,Teen,519
5,Elders (65+),519
2,Adults,520
2,Adults,521
2,Adults,522
3,Teen,522
5,Elders (65+),522
2,Adults,523
3,Teen,523
1,Preteen,524
2,Adults,524
3,Teen,524
5,Elders (65+),524
2,Adults,525
5,Elders (65+),525
2,Adults,526
3,Teen,526
2,Adults,527
0,Toddler,528
1,Preteen,528
2,Adults,528
3,Teen,528
4,Children (6 to 10),528
1,Preteen,529
2,Adults,529
3,Teen,529
5,Elders (65+),529
2,Adults,530
2,Adults,531
3,Teen,531
1,Preteen,532
2,Adults,532
3,Teen,532
5,Elders (65+),532
2,Adults,533
3,Teen,533
5,Elders (65+),533
1,Preteen,534
2,Adults,534
3,Teen,534
5,Elders (65+),534
1,Preteen,535
2,Adults,535
3,Teen,535
2,Adults,536
2,Adults,537
5,Elders (65+),537
2,Adults,538
3,Teen,538
4,Children (6 to 10),538
5,Elders (65+),538
0,Toddler,539
1,Preteen,539
2,Adults,539
3,Teen,539
4,Children (6 to 10),539
5,Elders (65+),539
2,Adults,540
5,Elders (65+),540
2,Adults,542
3,Teen,542
5,Elders (65+),542
0,Toddler,543
1,Preteen,543
2,Adults,543
3,Teen,543
4,Children (6 to 10),543
2,Adults,544
0,Toddler,545
1,Preteen,545
